customer_id,age,gender,city,category,purchase_channel,payment_method,loyalty_tier,purchase_amount_inr,discount_applied,discount_pct,review_rating,days_since_last_purchase,total_orders_last_year,returned_item,subscribed_newsletter,churned
CUST00443,28,Male,Bangalore,Books,Website,UPI,Gold,628.73,1,39.8,4.9,14,6,0,0,0
CUST00444,18,Female,Delhi,Home & Kitchen,Online App,Cash on Delivery,Silver,2948.07,0,0.0,4.3,148,7,0,1,1
CUST00445,28,Male,Pune,Sports & Fitness,Online App,Credit Card,Bronze,2344.73,0,0.0,2.6,142,3,0,0,1
CUST00446,45,Male,Jaipur,Sports & Fitness,Online App,Debit Card,Platinum,1775.57,0,0.0,2.5,110,5,0,1,1
CUST00447,27,Female,Pune,Grocery,Online App,Debit Card,Gold,571.58,0,0.0,4.7,63,6,0,0,0
CUST00448,52,Male,Bangalore,Books,Website,Debit Card,Gold,506.57,0,0.0,3.7,13,9,0,0,0
CUST00449,27,Male,Delhi,Electronics,In-Store,UPI,Gold,4002.32,1,31.9,5.0,6,3,0,0,0
CUST00450,30,Female,Bhopal,Sports & Fitness,Website,Credit Card,Bronze,2769.58,0,0.0,2.8,34,5,0,1,1
CUST00451,47,Female,Bangalore,Beauty & Personal Care,Website,UPI,Bronze,991.66,0,0.0,4.9,175,8,0,1,1
CUST00452,47,Male,Bhopal,Apparel,Online App,Credit Card,Silver,325.88,1,35.5,3.4,64,6,0,1,0
CUST00453,36,Female,Mumbai,Apparel,Website,Credit Card,Bronze,1545.97,0,0.0,3.0,57,3,0,0,0
CUST00454,43,Female,Kolkata,Beauty & Personal Care,In-Store,UPI,Bronze,1151.72,1,8.6,2.8,23,2,1,1,1
CUST00455,42,Female,Pune,Sports & Fitness,Website,Credit Card,Bronze,1389.14,0,0.0,4.7,151,7,0,1,1
CUST00456,20,Male,Bhopal,Home & Kitchen,Online App,Credit Card,Silver,2911.85,0,0.0,3.4,21,5,0,0,0
CUST00457,27,Female,Jaipur,Electronics,Website,Credit Card,Silver,5996.91,0,0.0,4.1,118,8,0,0,0
CUST00458,23,Male,Bangalore,Apparel,Online App,UPI,Silver,1268.57,0,0.0,3.9,28,9,0,0,0
CUST00459,25,Female,Ahmedabad,Apparel,Website,Net Banking,Bronze,878.49,0,0.0,3.1,31,7,0,0,0
CUST00460,46,Male,Jaipur,Apparel,Online App,Debit Card,Platinum,637.82,0,0.0,5.0,32,2,0,1,0
CUST00461,24,Male,Pune,Electronics,Online App,Cash on Delivery,Platinum,5889.23,1,11.0,4.2,10,8,0,1,0
CUST00462,47,Male,Jaipur,Books,Website,Credit Card,Gold,186.35,0,0.0,5.0,244,9,0,0,0
CUST00463,37,Male,Kolkata,Beauty & Personal Care,Online App,UPI,Bronze,837.81,1,22.7,4.2,34,4,0,0,0
CUST00464,32,Male,Bangalore,Beauty & Personal Care,In-Store,Cash on Delivery,Bronze,1433.51,1,22.6,3.6,11,6,0,0,0
CUST00465,20,Male,Jaipur,Sports & Fitness,In-Store,Net Banking,Silver,2489.44,0,0.0,3.1,151,8,0,0,0
CUST00466,36,Male,Ahmedabad,Grocery,Website,Debit Card,Silver,1111.89,1,31.7,3.3,51,4,0,0,0
CUST00467,20,Male,Pune,Beauty & Personal Care,Website,UPI,Bronze,450.97,1,19.3,3.6,7,5,0,1,0
CUST00468,36,Male,Jaipur,Sports & Fitness,Online App,UPI,Bronze,1513.13,0,0.0,5.0,132,9,0,0,1
CUST00469,28,Male,Bangalore,Beauty & Personal Care,Website,Debit Card,Bronze,1176.93,0,0.0,4.0,38,3,0,1,0
CUST00470,21,Female,Hyderabad,Beauty & Personal Care,Website,Cash on Delivery,Silver,913.55,0,0.0,3.7,121,4,0,0,0
CUST00471,36,Female,Jaipur,Home & Kitchen,Website,Net Banking,Gold,1770.14,1,28.1,5.0,29,5,0,0,0
CUST00472,34,Male,Delhi,Apparel,Website,Debit Card,Gold,820.38,1,29.0,3.9,44,8,0,0,0
CUST00473,32,Male,Delhi,Grocery,Online App,Cash on Delivery,Silver,468.58,0,0.0,4.4,6,6,0,0,0
CUST00474,29,Male,Kolkata,Beauty & Personal Care,Website,Cash on Delivery,Bronze,1141.9,1,7.0,4.2,6,6,0,0,0
CUST00475,48,Female,Ahmedabad,Electronics,Online App,Cash on Delivery,Bronze,4547.8,0,0.0,3.9,135,9,0,0,1
CUST00476,42,Male,Jaipur,Apparel,Website,Debit Card,Bronze,477.46,0,0.0,4.3,71,5,0,1,0
CUST00477,18,Female,Chennai,Books,Online App,Cash on Delivery,Bronze,380.58,0,0.0,3.9,35,6,0,1,0
CUST00478,32,Female,Bhopal,Sports & Fitness,Online App,Debit Card,Bronze,1267.9,1,20.9,4.5,55,3,0,0,0
CUST00479,41,Male,Kolkata,Sports & Fitness,Online App,UPI,Silver,1221.16,0,0.0,4.2,19,5,0,0,0
CUST00480,31,Female,Bhopal,Grocery,Website,Debit Card,Silver,682.46,1,24.7,4.1,115,7,0,1,0
CUST00481,40,Female,Ahmedabad,Sports & Fitness,In-Store,Net Banking,Bronze,2246.21,0,0.0,2.2,7,5,0,1,0
CUST00482,35,Male,Chennai,Beauty & Personal Care,In-Store,Cash on Delivery,Silver,1146.81,1,14.2,3.8,45,6,0,0,0
CUST00483,59,Female,Delhi,Sports & Fitness,In-Store,Net Banking,Bronze,1630.1,0,0.0,4.0,34,2,0,0,0
CUST00484,40,Male,Ahmedabad,Books,Online App,Credit Card,Gold,606.73,0,0.0,4.8,6,5,0,0,0
CUST00485,36,Female,Bangalore,Grocery,Online App,UPI,Silver,689.83,1,26.5,4.0,2,6,0,0,0
CUST00486,28,Male,Ahmedabad,Home & Kitchen,Website,Net Banking,Gold,1922.62,1,25.1,3.7,157,4,0,0,0
CUST00487,44,Female,Kolkata,Apparel,Website,Credit Card,Bronze,1859.48,1,21.7,3.1,12,6,0,0,0
CUST00488,39,Female,Bangalore,Beauty & Personal Care,In-Store,Cash on Delivery,Silver,535.31,1,5.4,2.4,2,6,0,0,0
CUST00489,22,Female,Chennai,Sports & Fitness,In-Store,Credit Card,Silver,1531.25,0,0.0,4.5,9,5,0,1,0
CUST00490,44,Female,Bangalore,Beauty & Personal Care,Online App,Net Banking,Gold,1197.76,0,0.0,4.0,36,8,0,0,0
CUST00491,43,Male,Jaipur,Apparel,In-Store,Credit Card,Gold,1588.78,1,33.1,2.9,71,4,0,1,0
CUST00492,38,Male,Bangalore,Grocery,In-Store,Credit Card,Silver,1007.03,0,0.0,1.9,43,5,0,0,0
CUST00493,34,Female,Ahmedabad,Home & Kitchen,Online App,Cash on Delivery,Bronze,3282.39,0,0.0,4.8,19,6,0,0,0
CUST00494,18,Female,Ahmedabad,Grocery,Website,Net Banking,Gold,836.9,0,0.0,3.5,37,8,0,0,0
CUST00495,32,Female,Chennai,Electronics,Online App,Debit Card,Gold,5056.29,1,12.0,3.3,58,8,0,1,0
CUST00496,31,Male,Pune,Home & Kitchen,Online App,Cash on Delivery,Silver,1750.59,1,36.1,4.9,33,7,0,0,0
CUST00497,67,Male,Bangalore,Books,In-Store,Debit Card,Silver,562.79,1,19.2,3.3,9,4,1,0,0
CUST00498,31,Female,Hyderabad,Home & Kitchen,Online App,Debit Card,Gold,2826.04,1,18.8,5.0,12,5,1,1,0
CUST00499,45,Female,Jaipur,Sports & Fitness,In-Store,Net Banking,Bronze,2151.2,1,9.4,3.2,14,4,0,0,0
CUST00500,32,Male,Hyderabad,Apparel,Online App,UPI,Bronze,1577.91,1,24.2,4.0,155,6,0,0,1
CUST00501,59,Male,Delhi,Home & Kitchen,Website,UPI,Silver,1113.63,1,15.8,3.0,31,6,0,0,0
CUST00502,29,Male,Bangalore,Sports & Fitness,In-Store,UPI,Bronze,1967.39,0,0.0,4.7,33,3,1,1,0
CUST00503,24,Female,Bhopal,Home & Kitchen,Website,Credit Card,Platinum,3047.16,1,11.2,3.1,24,10,0,1,0
CUST00504,35,Female,Bhopal,Books,Website,Debit Card,Platinum,231.02,0,0.0,2.9,32,5,0,0,0
CUST00505,42,Female,Chennai,Beauty & Personal Care,Online App,Debit Card,Bronze,826.24,0,0.0,3.9,200,4,0,0,1
CUST00506,51,Female,Ahmedabad,Sports & Fitness,Online App,Net Banking,Platinum,1243.86,0,0.0,4.7,40,8,0,0,0
CUST00507,44,Female,Jaipur,Apparel,Website,Cash on Delivery,Bronze,2315.84,0,0.0,3.9,2,9,0,0,0
CUST00508,39,Male,Kolkata,Grocery,Online App,Debit Card,Bronze,948.96,1,23.1,2.9,133,4,0,1,1
CUST00509,41,Female,Pune,Books,Website,Debit Card,Silver,664.33,1,11.4,4.3,156,6,0,1,0
CUST00510,45,Female,Pune,Books,Website,Credit Card,Bronze,442.82,0,0.0,2.6,135,6,1,0,1
CUST00511,30,Male,Pune,Home & Kitchen,Online App,Net Banking,Gold,1375.34,0,0.0,3.3,3,2,0,0,0
CUST00512,40,Female,Kolkata,Home & Kitchen,Website,Net Banking,Platinum,2331.65,0,0.0,4.0,86,6,0,0,0
CUST00513,29,Male,Mumbai,Home & Kitchen,Website,UPI,Silver,1708.88,0,0.0,4.5,9,2,1,0,0
CUST00514,27,Female,Mumbai,Electronics,In-Store,Credit Card,Bronze,6360.99,1,13.7,3.5,36,3,1,0,0
CUST00515,42,Male,Bhopal,Books,In-Store,Net Banking,Bronze,508.6,1,37.8,5.0,9,7,0,1,0
CUST00516,24,Male,Pune,Beauty & Personal Care,Website,Credit Card,Bronze,998.28,0,0.0,2.0,39,3,0,1,0
CUST00517,25,Male,Kolkata,Home & Kitchen,Online App,Debit Card,Silver,1207.3,0,0.0,4.2,7,6,0,1,0
CUST00518,19,Female,Jaipur,Apparel,Online App,UPI,Bronze,1420.83,0,0.0,4.1,14,8,0,0,0
CUST00519,40,Male,Mumbai,Home & Kitchen,Website,Cash on Delivery,Gold,1679.67,0,0.0,2.2,21,7,0,1,0
CUST00520,29,Female,Ahmedabad,Books,Online App,Net Banking,Bronze,658.77,0,0.0,3.4,33,4,1,0,0
CUST00521,25,Female,Bhopal,Home & Kitchen,Website,Net Banking,Bronze,2913.56,0,0.0,3.1,20,7,0,1,0
CUST00522,41,Female,Jaipur,Grocery,Website,UPI,Silver,848.82,0,0.0,5.0,54,7,0,0,0
CUST00523,51,Female,Mumbai,Grocery,Website,Net Banking,Gold,613.3,1,26.7,3.9,101,8,0,1,0
CUST00524,50,Female,Delhi,Books,In-Store,Net Banking,Bronze,365.98,1,31.8,2.6,13,5,0,0,1
CUST00525,36,Female,Chennai,Electronics,Online App,UPI,Bronze,5251.44,1,11.3,5.0,7,4,0,0,0
CUST00526,24,Male,Delhi,Electronics,Website,Net Banking,Silver,5149.85,0,0.0,4.8,13,7,0,0,0
CUST00527,40,Female,Hyderabad,Sports & Fitness,Website,UPI,Platinum,302.66,0,0.0,4.5,73,9,0,1,0
CUST00528,22,Male,Ahmedabad,Grocery,Website,Debit Card,Silver,1263.84,1,19.6,4.4,105,6,0,1,0
CUST00529,25,Female,Bhopal,Electronics,Website,Debit Card,Bronze,2738.27,0,0.0,3.7,40,4,0,0,0
CUST00530,47,Male,Bhopal,Beauty & Personal Care,Online App,Cash on Delivery,Silver,545.6,1,38.2,3.5,37,2,0,0,0
CUST00531,45,Male,Jaipur,Home & Kitchen,Website,Net Banking,Gold,2385.07,0,0.0,4.1,51,5,0,0,0
CUST00532,33,Female,Bangalore,Sports & Fitness,In-Store,Net Banking,Platinum,1984.44,1,24.3,5.0,321,3,1,1,0
CUST00533,30,Female,Kolkata,Grocery,Website,Cash on Delivery,Bronze,915.82,0,0.0,3.0,25,5,0,0,0
CUST00534,38,Female,Chennai,Beauty & Personal Care,Online App,Net Banking,Bronze,180.4,0,0.0,3.9,58,10,0,0,0
CUST00535,27,Male,Pune,Electronics,Online App,Credit Card,Bronze,3973.26,0,0.0,3.3,5,7,0,1,0
CUST00536,34,Female,Bhopal,Sports & Fitness,Website,Cash on Delivery,Bronze,1719.73,0,0.0,5.0,6,10,0,0,0
CUST00537,24,Female,Jaipur,Apparel,Online App,Debit Card,Bronze,2008.57,0,0.0,4.7,105,6,1,1,1
CUST00538,34,Female,Ahmedabad,Apparel,Website,Cash on Delivery,Gold,1029.54,0,0.0,2.7,26,6,0,0,0
CUST00539,18,Female,Delhi,Grocery,Online App,Debit Card,Bronze,924.88,1,19.6,4.1,3,6,0,1,0
CUST00540,42,Male,Jaipur,Electronics,Website,Net Banking,Bronze,4507.15,0,0.0,4.4,3,6,0,0,0
CUST00541,26,Female,Bhopal,Books,Online App,UPI,Silver,566.03,1,39.0,3.6,129,5,0,0,1
CUST00542,18,Male,Hyderabad,Beauty & Personal Care,Online App,Net Banking,Bronze,836.07,0,0.0,4.5,30,3,0,1,0
CUST00543,26,Female,Pune,Electronics,Online App,Net Banking,Gold,3389.02,0,0.0,4.0,13,5,0,0,0
CUST00544,30,Female,Kolkata,Books,Website,Cash on Delivery,Silver,341.65,1,13.6,3.3,15,6,0,1,0
CUST00545,55,Female,Jaipur,Electronics,Online App,Net Banking,Silver,6551.96,0,0.0,3.8,47,5,0,0,0
CUST00546,28,Male,Pune,Apparel,In-Store,Cash on Delivery,Gold,249.98,1,26.8,3.7,65,6,0,1,0
CUST00547,29,Male,Hyderabad,Books,Online App,UPI,Bronze,359.96,0,0.0,3.7,26,2,1,1,1
CUST00548,52,Female,Mumbai,Home & Kitchen,Website,UPI,Bronze,3242.08,0,0.0,4.8,140,7,0,1,1
CUST00549,18,Male,Hyderabad,Sports & Fitness,Website,Debit Card,Silver,1701.51,1,39.7,3.3,23,6,0,1,0
CUST00550,35,Female,Jaipur,Books,Website,Debit Card,Bronze,362.95,0,0.0,4.7,25,2,0,1,1
CUST00551,25,Male,Ahmedabad,Books,In-Store,UPI,Bronze,308.79,0,0.0,5.0,109,3,0,1,1
CUST00552,43,Male,Mumbai,Home & Kitchen,In-Store,Net Banking,Bronze,1596.98,0,0.0,5.0,21,1,1,0,1
CUST00553,26,Female,Ahmedabad,Grocery,Website,UPI,Bronze,481.24,0,0.0,3.3,9,5,0,1,0
CUST00554,43,Male,Mumbai,Apparel,In-Store,Debit Card,Bronze,1421.48,0,0.0,5.0,30,3,0,0,0
CUST00555,41,Female,Chennai,Books,Online App,Cash on Delivery,Bronze,156.98,0,0.0,2.7,81,7,0,0,1
CUST00556,57,Male,Bhopal,Home & Kitchen,Online App,Debit Card,Gold,3477.1,1,8.1,3.2,0,7,0,1,0
CUST00557,38,Male,Kolkata,Apparel,Website,Net Banking,Platinum,1078.97,1,16.5,5.0,67,3,0,0,0
CUST00558,36,Male,Jaipur,Sports & Fitness,Website,Credit Card,Gold,1455.95,0,0.0,2.9,25,4,0,0,0
CUST00559,52,Male,Kolkata,Grocery,Online App,Cash on Delivery,Platinum,809.52,0,0.0,5.0,25,4,0,1,0
CUST00560,26,Male,Bangalore,Home & Kitchen,In-Store,Credit Card,Gold,2397.49,1,35.8,4.4,6,4,0,0,0
CUST00561,35,Female,Pune,Apparel,Website,UPI,Bronze,1420.32,0,0.0,3.7,1,7,1,1,0
CUST00562,32,Male,Jaipur,Apparel,Online App,UPI,Bronze,1516.58,1,21.7,5.0,107,5,0,1,1
CUST00563,38,Female,Bangalore,Grocery,Online App,Net Banking,Bronze,656.91,0,0.0,3.6,50,8,0,1,0
CUST00564,18,Male,Pune,Beauty & Personal Care,Online App,Credit Card,Gold,973.68,0,0.0,3.8,57,8,1,1,0
CUST00565,18,Female,Chennai,Grocery,Website,Credit Card,Silver,1080.57,1,26.3,4.6,58,7,0,1,0
CUST00566,18,Female,Jaipur,Books,Website,Cash on Delivery,Silver,631.85,1,32.5,3.9,21,7,0,0,0
CUST00567,41,Male,Hyderabad,Sports & Fitness,Website,UPI,Silver,2315.94,0,0.0,2.3,31,7,0,0,0
CUST00568,48,Female,Ahmedabad,Beauty & Personal Care,In-Store,Debit Card,Silver,557.57,0,0.0,3.6,32,4,0,0,0
CUST00569,31,Male,Ahmedabad,Grocery,Website,UPI,Gold,1098.65,0,0.0,3.4,32,8,0,1,0
CUST00570,25,Male,Kolkata,Beauty & Personal Care,Online App,UPI,Bronze,862.21,1,29.9,4.5,0,4,0,0,0
CUST00571,38,Female,Chennai,Books,Website,Credit Card,Gold,603.28,0,0.0,5.0,106,3,0,0,1
CUST00572,31,Female,Delhi,Sports & Fitness,Website,Cash on Delivery,Silver,1703.87,0,0.0,4.0,75,6,0,0,0
CUST00573,29,Male,Chennai,Sports & Fitness,In-Store,Credit Card,Bronze,3039.95,0,0.0,3.2,49,1,0,0,1
CUST00574,27,Female,Pune,Books,Website,Net Banking,Bronze,392.38,0,0.0,1.7,19,4,1,1,1
CUST00575,27,Male,Jaipur,Grocery,Online App,Net Banking,Silver,621.28,0,0.0,4.4,38,3,0,1,0
CUST00576,49,Female,Hyderabad,Apparel,Website,Net Banking,Silver,350.86,0,0.0,4.2,133,5,0,0,1
CUST00577,33,Female,Jaipur,Books,Website,Credit Card,Bronze,228.04,0,0.0,5.0,6,6,0,0,0
CUST00578,19,Male,Jaipur,Grocery,Website,Debit Card,Platinum,166.62,0,0.0,4.1,20,3,0,0,0
CUST00579,18,Female,Jaipur,Books,Website,Cash on Delivery,Silver,960.03,1,38.8,3.5,9,7,0,0,0
CUST00580,36,Male,Delhi,Grocery,Online App,Debit Card,Gold,937.76,1,31.5,2.8,34,10,0,0,0
CUST00581,68,Female,Bangalore,Electronics,Website,Debit Card,Bronze,4035.28,0,0.0,4.4,188,9,0,0,1
CUST00582,26,Male,Delhi,Sports & Fitness,Website,Cash on Delivery,Platinum,2594.32,0,0.0,5.0,4,4,0,1,0
CUST00583,32,Female,Kolkata,Sports & Fitness,In-Store,Debit Card,Silver,1193.11,1,17.4,5.0,17,5,0,0,0
CUST00584,40,Female,Ahmedabad,Grocery,Online App,Cash on Delivery,Bronze,205.95,0,0.0,4.2,2,4,0,0,0
CUST00585,18,Female,Delhi,Books,In-Store,Cash on Delivery,Platinum,709.99,0,0.0,2.8,49,7,0,0,0
CUST00586,27,Male,Mumbai,Books,Online App,Debit Card,Bronze,284.14,0,0.0,3.4,4,7,0,0,0
CUST00587,47,Male,Delhi,Books,Online App,Net Banking,Gold,671.05,1,6.0,3.6,9,3,0,0,0
CUST00588,18,Female,Ahmedabad,Beauty & Personal Care,Website,Credit Card,Silver,664.75,1,36.2,3.6,45,3,0,0,0
CUST00589,18,Female,Mumbai,Grocery,Website,Cash on Delivery,Gold,806.62,0,0.0,3.2,34,8,0,0,0
CUST00590,37,Female,Chennai,Electronics,In-Store,Debit Card,Gold,5783.71,0,0.0,3.7,20,7,0,0,0
CUST00591,18,Male,Jaipur,Sports & Fitness,Online App,Cash on Delivery,Bronze,2025.36,1,15.8,5.0,0,6,0,1,0
CUST00592,33,Female,Kolkata,Electronics,Website,Credit Card,Bronze,5410.32,1,15.6,3.8,41,6,0,0,0
CUST00593,29,Female,Mumbai,Grocery,Online App,UPI,Silver,836.13,0,0.0,4.4,80,5,0,0,0
CUST00594,55,Male,Chennai,Beauty & Personal Care,Website,Cash on Delivery,Bronze,991.33,0,0.0,3.1,77,4,0,0,0
CUST00595,52,Male,Hyderabad,Books,Online App,Net Banking,Gold,529.51,0,0.0,5.0,39,4,0,1,0
CUST00596,18,Male,Chennai,Beauty & Personal Care,In-Store,UPI,Silver,1346.38,1,15.9,3.9,54,5,0,0,0
CUST00597,41,Male,Chennai,Apparel,Online App,Debit Card,Silver,946.71,1,28.5,4.1,23,9,0,0,0
CUST00598,35,Male,Mumbai,Sports & Fitness,Website,UPI,Bronze,1801.8,0,0.0,5.0,101,3,0,0,1
CUST00599,21,Female,Jaipur,Apparel,Online App,Debit Card,Silver,1267.21,0,0.0,4.2,56,4,0,0,0
CUST00600,20,Female,Mumbai,Electronics,Online App,UPI,Silver,8084.47,0,0.0,4.3,24,7,0,0,0
CUST00601,23,Female,Jaipur,Home & Kitchen,Online App,Credit Card,Gold,2656.54,1,23.7,4.7,17,5,1,1,0
CUST00602,35,Female,Jaipur,Apparel,Online App,Net Banking,Bronze,1097.21,0,0.0,4.7,12,8,0,1,0
CUST00603,42,Female,Hyderabad,Apparel,Online App,Cash on Delivery,Bronze,1346.69,0,0.0,4.7,62,6,0,1,0
CUST00604,32,Female,Chennai,Beauty & Personal Care,Website,UPI,Silver,192.4,0,0.0,3.4,25,5,0,0,0
CUST00605,43,Female,Jaipur,Sports & Fitness,Online App,UPI,Silver,2388.46,1,8.7,4.8,29,5,0,0,0
CUST00606,47,Female,Bhopal,Beauty & Personal Care,Online App,Net Banking,Bronze,1395.79,0,0.0,4.8,92,9,0,0,1
CUST00607,34,Male,Chennai,Apparel,In-Store,Cash on Delivery,Silver,1546.77,1,24.9,3.6,4,7,0,1,0
CUST00608,60,Male,Delhi,Books,In-Store,Cash on Delivery,Gold,483.29,0,0.0,4.3,24,7,0,0,0
CUST00609,51,Male,Ahmedabad,Apparel,Online App,Net Banking,Bronze,1353.7,0,0.0,5.0,1,5,0,1,0
CUST00610,35,Female,Chennai,Beauty & Personal Care,Website,UPI,Bronze,995.13,1,36.1,3.9,36,4,1,1,0
CUST00611,41,Male,Bangalore,Books,Online App,Cash on Delivery,Bronze,427.98,1,20.7,5.0,6,1,0,1,1
CUST00612,61,Female,Jaipur,Grocery,In-Store,Debit Card,Platinum,765.25,1,30.1,3.3,110,4,1,1,1
CUST00613,30,Male,Jaipur,Sports & Fitness,Online App,Credit Card,Gold,452.18,0,0.0,2.8,60,5,1,1,0
CUST00614,37,Male,Bhopal,Grocery,In-Store,UPI,Gold,463.06,1,13.2,4.7,96,6,0,0,1
CUST00615,25,Female,Kolkata,Beauty & Personal Care,Online App,Cash on Delivery,Bronze,376.18,0,0.0,4.2,31,4,0,0,0
CUST00616,27,Female,Kolkata,Apparel,Online App,Credit Card,Bronze,1213.66,0,0.0,3.9,32,3,0,1,0
CUST00617,18,Female,Kolkata,Apparel,Online App,Net Banking,Gold,1129.95,1,29.3,5.0,11,3,1,1,0
CUST00618,58,Female,Bhopal,Beauty & Personal Care,Website,Net Banking,Bronze,723.96,0,0.0,3.3,13,3,0,0,0
CUST00619,37,Female,Hyderabad,Books,Website,Net Banking,Platinum,348.12,1,6.2,3.5,0,2,0,0,0
CUST00620,41,Female,Delhi,Sports & Fitness,Website,UPI,Bronze,1866.51,1,39.4,2.5,13,10,1,1,1
CUST00621,19,Female,Bhopal,Electronics,Website,Cash on Delivery,Bronze,3787.92,0,0.0,5.0,52,6,0,1,0
CUST00622,23,Male,Bhopal,Grocery,Website,Cash on Delivery,Bronze,693.55,0,0.0,5.0,5,3,0,0,0
CUST00623,18,Female,Jaipur,Books,Online App,Debit Card,Platinum,423.1,1,15.1,2.6,6,2,0,1,0
CUST00624,28,Female,Jaipur,Home & Kitchen,Online App,Net Banking,Silver,901.64,1,28.0,4.8,162,3,0,1,1
CUST00625,34,Male,Pune,Beauty & Personal Care,Online App,Cash on Delivery,Bronze,1250.61,1,13.8,5.0,22,2,0,0,1
CUST00626,40,Female,Mumbai,Books,Online App,Credit Card,Platinum,627.09,1,28.1,4.0,4,5,0,0,0
CUST00627,31,Male,Ahmedabad,Apparel,Website,UPI,Bronze,1857.65,0,0.0,5.0,55,7,0,1,0
CUST00628,33,Male,Ahmedabad,Grocery,In-Store,Net Banking,Bronze,781.54,0,0.0,3.6,22,5,0,0,0
CUST00629,25,Female,Mumbai,Books,Online App,UPI,Bronze,514.88,0,0.0,3.7,46,5,0,0,0
CUST00630,23,Male,Kolkata,Books,Website,Net Banking,Bronze,341.12,0,0.0,4.3,77,6,0,0,0
CUST00631,18,Female,Kolkata,Books,Online App,Cash on Delivery,Silver,377.57,0,0.0,4.6,8,7,1,1,0
CUST00632,36,Female,Jaipur,Books,In-Store,Debit Card,Bronze,816.3,1,13.9,4.2,80,3,0,0,0
CUST00633,60,Male,Jaipur,Grocery,Online App,Debit Card,Silver,485.13,1,16.0,3.8,101,10,0,0,0
CUST00634,28,Male,Mumbai,Beauty & Personal Care,Online App,UPI,Silver,525.53,0,0.0,4.5,25,8,0,0,0
CUST00635,24,Male,Mumbai,Sports & Fitness,Online App,Cash on Delivery,Silver,1310.52,1,38.3,4.7,4,7,0,1,0
CUST00636,32,Male,Delhi,Grocery,Website,Net Banking,Silver,1280.66,1,24.8,3.2,11,10,1,1,0
CUST00637,28,Male,Pune,Home & Kitchen,Website,UPI,Silver,2744.75,1,14.7,5.0,19,4,0,1,0
CUST00638,35,Female,Pune,Apparel,Website,Debit Card,Gold,1007.05,0,0.0,4.7,162,5,0,0,1
CUST00639,44,Female,Bangalore,Beauty & Personal Care,Online App,Credit Card,Silver,1124.6,0,0.0,2.4,12,7,0,0,0
CUST00640,22,Female,Hyderabad,Sports & Fitness,Website,Net Banking,Gold,1368.24,0,0.0,2.1,38,9,0,0,0
CUST00641,29,Female,Ahmedabad,Electronics,In-Store,Credit Card,Silver,3671.73,0,0.0,4.2,48,10,0,0,0
CUST00642,26,Male,Chennai,Beauty & Personal Care,Website,Cash on Delivery,Gold,1640.81,1,21.7,2.6,76,5,0,1,0
CUST00643,43,Male,Bhopal,Apparel,Online App,Net Banking,Bronze,1562.38,0,0.0,2.2,163,5,1,0,1
CUST00644,33,Female,Kolkata,Electronics,Website,UPI,Bronze,6084.12,1,16.9,2.6,5,2,0,1,1
CUST00645,42,Female,Hyderabad,Apparel,Website,Net Banking,Silver,861.18,0,0.0,4.2,21,6,0,0,0
CUST00646,34,Female,Ahmedabad,Electronics,In-Store,Net Banking,Gold,2188.1,0,0.0,5.0,135,3,0,1,0
CUST00647,48,Male,Ahmedabad,Beauty & Personal Care,Online App,Cash on Delivery,Silver,949.56,0,0.0,3.4,56,7,1,1,0
CUST00648,39,Male,Mumbai,Home & Kitchen,Online App,UPI,Silver,2318.97,0,0.0,3.6,25,7,0,0,0
CUST00649,25,Male,Jaipur,Apparel,In-Store,UPI,Gold,978.59,0,0.0,1.9,92,5,0,1,1
CUST00650,37,Male,Hyderabad,Books,Website,UPI,Bronze,324.31,0,0.0,4.0,9,6,0,1,0
CUST00651,30,Female,Jaipur,Apparel,In-Store,UPI,Gold,1035.33,0,0.0,2.0,31,6,0,1,0
CUST00652,44,Male,Delhi,Grocery,Online App,Debit Card,Gold,894.1,1,28.7,2.1,20,6,0,1,0
CUST00653,54,Male,Chennai,Grocery,In-Store,Credit Card,Gold,820.76,1,16.7,4.4,7,4,0,0,0
CUST00654,47,Female,Bangalore,Books,Online App,Credit Card,Silver,528.94,1,6.4,2.7,109,5,0,1,1
CUST00655,47,Female,Bangalore,Electronics,In-Store,UPI,Bronze,5384.54,0,0.0,2.8,42,3,0,1,1
CUST00656,49,Female,Kolkata,Books,In-Store,Net Banking,Silver,754.62,0,0.0,4.0,32,3,0,0,0
CUST00657,29,Female,Hyderabad,Apparel,Website,UPI,Silver,1587.38,1,26.4,4.9,26,1,0,1,0
CUST00658,37,Female,Chennai,Beauty & Personal Care,Online App,Credit Card,Bronze,1108.41,1,39.2,4.3,43,5,0,1,0
CUST00659,28,Male,Ahmedabad,Grocery,Website,Credit Card,Bronze,413.49,0,0.0,4.2,29,3,0,1,0
CUST00660,18,Female,Ahmedabad,Apparel,Online App,UPI,Bronze,1387.78,0,0.0,4.4,87,5,0,0,0
CUST00661,32,Female,Mumbai,Electronics,Website,Cash on Delivery,Bronze,6501.78,1,22.0,4.5,73,9,0,1,0
CUST00662,49,Female,Jaipur,Sports & Fitness,Online App,Credit Card,Gold,3342.97,1,13.1,3.5,79,4,0,0,0
CUST00663,26,Male,Kolkata,Grocery,Online App,Credit Card,Bronze,712.56,1,6.9,4.2,6,7,0,0,0
CUST00664,29,Female,Bangalore,Beauty & Personal Care,Online App,Net Banking,Gold,167.67,1,39.1,2.8,61,5,0,0,0
